particulars,uom,unit_cost,supply_code,specifications,category_item_id,category_item_budget_id,category_group_id,is_ppmp
Ziplock plastic pouch size 12 x 12 color gold- 100pcs,PACK,220,04LE-909,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
Ziplock plastic pouch size 12 x 12 color green- 100pcs,PACK,220,04LE-911,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
Ziplock plastic pouch size 12 x 12 color red- 100pcs,PACK,220,04LE-910,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
amber borosilcate bottle,PIECE,600,51OE,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
blue pipet tips,PACK,1127.36,LE-045,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
"caliper: digital caliper; material stormplastic carbon fiber composites; lightweight; two-way measurement; internal and external; LCD display; accuracy: ±0.2mm;  LCD color: black: resolution: 0.1 mm/0.0""; battery operated; with case",PIECE,1700,04LE,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
chloroform,ML,1151.52,04LE-116,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
chromic catgut suture,BOX,1540,53MED,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
chromic catgut suture,BOX,1540,53MED,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
cutter,UNIT,1395,04LE,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
dihydrogen phosphate,BOTTLE,1650,MED-206,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
face mask,BOX,52,DBM-42131713-SM-M06,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
filter paper,PIECE,17.71,LE-113,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
formalin; 500 ml,BOTTLE,5636.79,51OE,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
"glass slabs 4x10""",PIECE,1100,04LE,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
glucose powder 500g,PACK,16105.1,LE-122,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
hand soap; liquid,BOTTLE,42.95,DBM-73101612-HS-L01,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
hydrogen phosphate,BOTTLE,5500,MED-208,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
insect pins; stainless steel length ; 4cm157inch diameter 038mm0015inch,PIECE,350,51OE,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
iron dextran,BOTTLE,1760,53MED,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
maltodextrin,KILO,110,04LE-449,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
mounting medium,BOTTLE,5000,MED-221,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
oxygen Hydrogen Testing/refill,TANK,3543.12,53MED-134,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
pH Buffer Calibration  Solution Ready to Use Laboratory Reagent ( pH 10),LITER,1980,AG-522,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
pH Buffer Calibration  Solution Ready to Use Laboratory Reagent ( pH 4),LITER,1980,AG-520,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
pH Buffer Calibration  Solution Ready to Use Laboratory Reagent ( pH 7),LITER,1980,AG-521,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
petroleum ether; analytical grade,LITER,10629.37,LE-193,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
powdered agar 250grm,GRAMS,318.88,04LE-583,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
scalpel blade,PIECE,771.98,53MED,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
set of test plate (pica; Ellite; typewriting protractor and space),UNIT,12000,04LE,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
"stirring Rod; borosilicate; heat resistant; 6mm x 12""",PIECE,175.4,04LE-710,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
stirring rod,PIECE,292.31,04LE-709,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
surgical Scissor; straight or curve,PIECE,442.89,04LE-737,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
surgical gloves; 100's/box,BOX,804.82,04LE-735,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
surgical scalpel,PIECE,252.89,04LE,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
tetanus antitoxin,PIECE,130.68,AG-245,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
tetanus toxoid,AMPULE,3300,53MED,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
vitamins ADE (100ML),BOTTLE,2315.94,AG-093,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
wash bottles SPECS: 250ml Plastic Ldpe Laborotary Tattoo Wash Squeezy Measuring Bottle For Lab Use,PIECE,265.74,04LE-800,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
water filter stage 2 (cartridged) small size,UNIT,724.74,04LE-808,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
water filter stage 2 (cartrifged),UNIT,32.21,04LE-809,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
water filter stage 3 (cartridged) small size,UNIT,724.74,04LE-811,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
water filter stage 3 (cartrifged),UNIT,241.58,04LE-812,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
white lab gown,PIECE,252.89,04LE,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
yellow pipet tips,PACK,1127.36,LE-276,"1040407000-Medical, Dental and Laboratory Supplies Inventory - 00000-Medical, Dental and Laboratory Supplies Inventory",7,8,5,
Diesel  fuel,GALLON,88,AG-092,"1040408000-Fuel, Oil and Lubricants Inventory - 01000-Fuel/Gas",8,9,5,
Fuel /gasoline,PAX,70000,RM-389,"1040408000-Fuel, Oil and Lubricants Inventory - 01000-Fuel/Gas",8,9,5,
diesel fuel,LITER,88,AG-093,"1040408000-Fuel, Oil and Lubricants Inventory - 01000-Fuel/Gas",8,9,5,
diesel fuel,LITER,88,AG-092-3,"1040408000-Fuel, Oil and Lubricants Inventory - 01000-Fuel/Gas",8,9,5,
gasoline fuel,LITER,82.5,AG-096,"1040408000-Fuel, Oil and Lubricants Inventory - 01000-Fuel/Gas",8,9,5,
*Delo Engine Oil Gold (SAE 15W-40) (18L),CARBOY,4400,OTS-571,"1040408000-Fuel, Oil and Lubricants Inventory - 02000-Oil and Lubricants",8,9,5,
Engine oil filter,PIECE,724.74,AG-092-2,"1040408000-Fuel, Oil and Lubricants Inventory - 02000-Oil and Lubricants",8,9,5,
Fuel filter,PIECE,724.74,AG-115,"1040408000-Fuel, Oil and Lubricants Inventory - 02000-Oil and Lubricants",8,9,5,
Hydraulic oil filter,PIECE,724.74,AG-139,"1040408000-Fuel, Oil and Lubricants Inventory - 02000-Oil and Lubricants",8,9,5,
0-0-60 (atlas),BAG,3081.1,AG-504,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
16-20-0 (atlas),BAG,2630.77,AG-104,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
2-4-D Esther (Herbicide); I LITER PER BOTTLE,BOTTLE,550,AG-001-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
21-0-0-(atlas),BAG,1811.83,AG-104,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
46-0-0 (atlas),BAG,3696.5,AG-502,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
AGRICULTURAL SUPPLIES - SPECIFY,UNIT,1771.56,AG-007-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Acetanilide,CYLINDER,267.96,AG-003-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Acethelyne gas (gas refill only),CYLINDER,7086.24,AG-004-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Acetic acid;5%,PIECE,1169.23,AG-005-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Acetone,PIECE,964.62,AG-006-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Air cleaner element,PIECE,797.21,AG-008-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Ammonium chloride,PIECE,3850,AG-009-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Ammonium hydroxide,PIECE,5358.98,AG-010-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Ammonium molybdate;crystals,PIECE,155.89,AG-011-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Ampalaya seeds,PACK,120,AG-1012,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Anhydrous sodium sulfate; powder,PIECE,1124.42,AG-012-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Antibiotics (400ml),VIAL,1087.1,AG-013-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Assorted Fungicides (Score; Daconil; Redomil Liquid; Zebra Blur; Dithane) Quarts/liter,PACK,13200,AG-636,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Assorted Seeds Vegetables 25grams each,PACK,1650,AG-633,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Assorted Vegetable seeds,SACK,2923.09,AG-016-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Assorted legumenousForage seedlings,PACK,13750,OTS,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Austeria lurida,UNIT,2200,AG-576,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Bamboo 7ft,PIECE,70.86,CP-011,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Bamboo Poles,PIECE,161.05,AG-017,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Bamboo Poles,UNIT,110,AG-570,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Bamboo cuttings (1000 x 5),PIECE,5,AG-560,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Bamboo planting material (100 hills x PhP50),UNIT,100,AG-561,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Banana Corm,PIECE,32.21,LE-037,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Barium sulfate,PIECE,779.48,AG-018-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Basil Seedlings,POT,97.44,AG-019-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Bell Pepper seeds,PACK,120,AG-1014,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Benedict's solution,PIECE,1753.85,AG-020-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Benzoic acid;crystals,PIECE,1851.29,AG-021-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Beta Cypermithrin,LIT,1364.11,AG-022-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Betadyne (100ml),BOTTLE,217.43,AG-023-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Bispribac sodiom,BOX,1789.27,AG-024,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Bitamax,UNIT,2035,AG-279,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Black Pepper,POT,194.88,AG-025-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Broad Spectrum Fungicide,PACK,1753.85,AG-027-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Brown Sugar (mascuvado),KILO,73.21,AG-028-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Budding knife,PIECE,531.47,AG-009-1,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Buffer solution;pH 6,PIECE,935.4,AG-029-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
"Buri Hat 24"" diameter",PIECE,105,AG-1019,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Butacholor Propanil,LITER,1169.23,AG-030-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
CArtap Hydrochloride (Lannate),BOX,1099.89,AG-030,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
COCO COIR,UNIT,2415.77,AG-050-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
COCOPEAT,UNIT,7086.24,AG-055-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Cacao Powder,KILO,708.62,TS-014,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Calcium Chloride;granules,PIECE,662.56,AG-031-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Calcium oxide; powder,PIECE,1851.29,AG-032-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Calcium phosphate; monobasci;monohydrate,PIECE,2347.31,AG-033-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Carap Hydrochloride,BOTTLE,1610.36,AG-034-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Carbofuran Insecticide,BAG,2391.61,AG-035-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Carbosulfan insecticide,LITER,1594.41,AG-036-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Carbusulfan (Marshal),LITER,1197.9,AG-170,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Carmine powder,PIECE,1393.34,AG-037-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Cartap Hydrocloride,BOX,2200,AG-038-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Cast Nets (4-62ft; 1/2 inches mesh size),SET,4400,AG-604,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Cast Nets (4-62ft; 1/2 inches mesh size),SET,4400,CN-001,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Cathether for Swine (Disposable),PIECE,88.58,04LE-106,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Chamois rag,PIECE,275,AT-168,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Chemical Hose #1/2;50meter per roll,ROLL,3543.12,18GT-10,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Chemical hose # 3/4; 50meter per roll,METER,8857.81,18GT-11,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Chemical hose 3/4 90 meter per roll,ROLL,7247.3,18GT-12,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Chemical hose 50meters,ROLL,3543.12,18GT-13,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Chick Booster Mash,SACK,2497.9,AG-039-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Chick Feed Booster Pellets,SACK,3507.69,AG-040-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Chick Feed Grower Pellets,SACK,2338.46,AG-041-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Chick Feed Starter Pellets,SACK,3312.83,AG-042-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Chick Grower Crumble,SACK,6235.89,AG-311,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Chick grower crumble,SACK,5668.99,AG-010-1,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Chick starter Crumble,SACK,5456.41,AG-011-1,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Chicken Dung,KILO,5.5,AG-286,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Chlorantramiliprole,BOT,1594.41,AG-044-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Chlorantranilliprole (stampede 5EC/Prevathon),BOTTLE,1197.9,AG-044,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Chloroform,PIECE,2083.17,AG-045-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Chlorpyrifos,BOTTLE,1610.36,AG-046-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Clothianidin (500ml/bot),BOTTLE,1138.63,AG-048-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Clothianidin (500ml/bot) gold,BOTTLE,855.47,AG-048,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Cobblesstone (ordinary),CU.M,1240.1,AG-049-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Coco  coir,PACK,177.16,AG-014-1,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Coco peat,PACK,442.89,AG-015-1,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Coco peat Coir (for nursery),SACK,194.88,AG-052-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Coco peat coir,SACK,104.69,AG-051-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Coconut Coir,BAG,116.93,AG-053-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Coconut coirdust,SACK,177.16,AG-054-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Coffee Beans (Raw Liberica; Arabica; Robusta),KILO,805.26,TS-022,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Coffee Scion,PIECE,9.76,AG-056-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Coffee Seedlings,PACK,97.44,AG-057-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Coffee Seedlings (Rooted and Cuttings),PIECE,35.43,AG-058-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Coffee Seedlings Arabica,PIECE,87.7,AG-059-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Coffee Seeds ( Arabica and Robusta),PACK,10629.37,AG-016-1,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Coffee Seeds (for propagation),KILO,966.31,AG-060-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Coffee beans(Fresh Roasted whole),KILO,708.62,TS-023,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Colchicine,PIECE,7824.11,AG-061-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Complete (14-14-14),SACK,2415.77,AG-300,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Concoction Materials,PIECE,32210.2,AG-018-1,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Copper (II) oxide,PIECE,1266.67,AG-062-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Copper sulfate; anhydrous,PIECE,1032.82,AG-063-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Copra Bran,KILO,35.43,AG-064-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Copra Meal,SACK,2134,OTS,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Copra Meal,SACK,1948.72,AG-065-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Copra Meal,KILO,80,AG-1021,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Corn Bran,KG,24,AG-500,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Cypermithrin,LIT,620.04,AG-070-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
DRIP TAPE for IRRIGATION 16mm x 1000meters,METER,4399,OTS,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Defeconazole propaniconale,BOTTLE,1463.96,AG-072-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Definoconazole (fungicide)-Armure,BOTTLE,1098.9,AG-072,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Deltamithrin,LITER,1391.48,AG-073-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Dewormer,BOTTLE,19482771.62,AG-075-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Diamante Max F1 Hybrid Tomato Seeds (approx 8250 seeds),PIECE,3520,AG-612,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Dicaphos,KILO,531.47,AG-076-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Dichloromethane,PIECE,2143.59,AG-077-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Diethyl ether,PIECE,8788.71,AG-078-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Dimothoate,LITER,1089.99,AG-289,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
